Date,OPEN,HIGH,LOW,CLOSE,ORG_CLONE,DEL_MOS
2003-12-18,37.93513166,38.05290199,37.55564949,37.94821726,29.0,2004Z
2003-12-19,37.94821726,37.94821726,37.29393765,37.33319443,28.53,2004Z
2003-12-22,37.09765377,37.13691054,36.705086,36.705086,28.05,2004Z
2003-12-23,36.63965804,36.77051396,36.3779462,36.82285633,28.14,2004Z
2003-12-24,36.83594192,37.29393765,36.83594192,37.63416304,28.76,2004Z
2003-12-29,37.35936561,37.35936561,36.96679784,37.25468087,28.47,2004Z
2003-12-30,37.29393765,37.62107745,37.29393765,37.60799186,28.74,2004Z
2003-12-31,37.68650541,37.94821726,37.35936561,37.5425639,28.69,2004Z
2004-01-05,37.62107745,38.60249686,37.62107745,38.49781213,29.42,2004Z
2004-01-06,38.44546976,38.8772943,38.27535706,38.57632568,29.48,2004Z
2004-01-07,38.51089772,38.66792483,38.2099291,38.5370689,29.45,2004Z
2004-01-08,38.65483923,38.86420871,38.5370689,38.96889344,29.78,2004Z
2004-01-09,38.99506463,39.32220443,38.99506463,39.12592055,29.9,2004Z
2004-01-12,39.19134851,39.25677647,38.83803752,39.42688917,30.13,2004Z
2004-01-13,39.47923154,39.5446595,39.06049259,39.12592055,29.9,2004Z
2004-01-14,39.12592055,39.19134851,38.79878075,39.13900614,29.91,2004Z
2004-01-15,39.19134851,39.63625864,38.27535706,38.19684351,29.19,2004Z
2004-01-16,38.14450114,39.78020016,38.14450114,39.53157391,30.21,2004Z
2004-01-20,39.26986206,40.041912,39.26986206,40.13351115,30.67,2004Z
2004-01-21,40.041912,40.10733996,39.58391628,39.78020016,30.4,2004Z
2004-01-22,39.8848849,39.98956963,38.99506463,40.05499759,30.61,2004Z
2004-01-23,40.05499759,40.15968233,39.7147722,39.7147722,30.35,2004Z
2004-01-26,39.68860101,39.68860101,39.28294766,39.5446595,30.22,2004Z
2004-01-27,39.38763239,39.78020016,39.12592055,39.2175197,29.97,2004Z
2004-01-28,39.12592055,39.45306035,38.60249686,38.68101042,29.56,2004Z
2004-01-29,38.73335279,38.73335279,37.8827893,38.13141555,29.14,2004Z
2004-01-30,38.27535706,38.36695621,37.94821726,38.11832995,29.13,2004Z
2004-02-02,37.94821726,38.99506463,37.8827893,39.3745468,30.09,2004Z
2004-02-03,38.99506463,39.06049259,38.40621298,38.52398331,29.44,2004Z
2004-02-04,38.73335279,38.73335279,37.94821726,37.84353252,28.92,2004Z
2004-02-05,37.94821726,38.2099291,37.35936561,38.28844265,29.26,2004Z
2004-02-06,38.2099291,38.36695621,37.62107745,37.85661811,28.93,2004Z
2004-02-09,37.90896048,38.01364522,37.68650541,38.0398164,29.07,2004Z
2004-02-10,38.02673081,39.19134851,38.02673081,38.91655108,29.74,2004Z
2004-02-11,38.99506463,39.32220443,38.5370689,39.19134851,29.95,2004Z
2004-02-12,39.15209174,39.45306035,38.86420871,39.47923154,30.17,2004Z
2004-02-13,39.58391628,40.041912,39.45306035,40.041912,30.6,2004Z
2004-02-17,39.84562812,40.49990773,39.84562812,40.89247549,31.25,2004Z
2004-02-18,40.76161957,40.76161957,40.30362384,40.27745266,30.78,2004Z
2004-02-19,40.27745266,40.32979503,40.041912,40.43447977,30.9,2004Z
2004-02-20,40.23819588,40.23819588,39.25677647,40.09425437,30.64,2004Z
2004-02-23,39.96339845,40.14659674,39.81945694,39.8848849,30.48,2004Z
2004-02-24,39.84562812,40.23819588,39.84562812,39.96339845,30.54,2004Z
2004-02-25,40.06808319,40.76161957,39.91105608,40.59150687,31.02,2004Z
2004-02-26,40.60459246,40.82704753,40.43447977,40.86630431,31.23,2004Z
2004-02-27,40.81396194,41.5467551,40.76161957,41.53366951,31.74,2004Z
2004-03-01,41.61218306,42.39731859,41.42898477,42.58051688,32.54,2004Z
2004-03-02,42.39731859,42.64594484,42.20103471,42.42348977,32.42,2004Z
2004-03-03,42.33189063,42.33189063,41.48132714,41.66452543,31.84,2004Z
2004-03-04,41.61218306,42.33189063,41.48132714,42.33189063,32.35,2004Z
2004-03-05,42.18794912,42.73754399,42.18794912,42.68520162,32.62,2004Z
2004-03-08,42.52817451,42.85531432,41.93932286,42.09634997,32.17,2004Z
2004-03-09,42.00475083,42.26646267,41.61218306,41.84772372,31.98,2004Z
2004-03-10,41.8738949,41.91315168,41.15418734,41.8869805,32.01,2004Z
2004-03-11,41.93932286,42.52817451,41.8869805,42.58051688,32.54,2004Z
2004-03-12,42.65903043,42.80297195,41.42898477,42.13560675,32.2,2004Z
2004-03-15,42.00475083,43.11702616,42.00475083,43.18245412,33.0,2004Z
2004-03-16,43.18245412,43.24788208,42.78988635,43.11702616,32.95,2004Z
2004-03-17,42.95999905,44.13770235,42.95999905,43.96758965,33.6,2004Z
2004-03-18,43.96758965,44.09844557,43.43108037,43.83673373,33.5,2004Z
2004-03-19,43.70587781,44.16387353,43.65353544,43.99376083,33.62,2004Z
2004-03-22,43.83673373,43.83673373,43.23479649,43.73204899,33.42,2004Z
2004-03-23,43.70587781,44.16387353,43.31331004,44.07227439,33.68,2004Z
2004-03-24,44.05918879,44.22930149,43.50959392,43.77130577,33.45,2004Z
2004-03-25,43.7189634,43.78439136,42.52817451,42.43657537,32.43,2004Z
2004-03-26,42.39731859,42.85531432,41.8738949,42.44966096,32.44,2004Z
2004-03-29,42.43657537,42.43657537,41.91315168,42.22720589,32.27,2004Z
2004-03-30,42.22720589,43.18245412,42.07017879,43.03851261,32.89,2004Z
2004-03-31,42.95999905,43.57502188,41.93932286,42.73754399,32.66,2004Z
2004-04-01,42.65903043,42.92074228,41.2196153,41.36355681,31.61,2004Z
2004-04-02,41.5467551,41.5467551,40.56533569,41.66452543,31.84,2004Z
2004-04-05,41.61218306,41.67761102,41.06258819,41.69069661,31.86,2004Z
2004-04-06,41.50749832,42.13560675,41.42898477,42.17486352,32.23,2004Z
2004-04-07,42.22720589,43.57502188,41.93932286,43.33948123,33.12,2004Z
2004-04-08,43.378738,44.16387353,43.24788208,44.28164386,33.84,2004Z
2004-04-12,44.36015741,44.8835811,44.25547268,44.96209465,34.36,2004Z
2004-04-13,44.81815314,44.81815314,44.36015741,44.59569807,34.08,2004Z
2004-04-14,44.33398623,44.45175656,43.70587781,44.59569807,34.08,2004Z
2004-04-15,44.42558537,45.27614886,44.16387353,45.19763531,34.54,2004Z
2004-04-16,45.19763531,45.42009038,44.62186926,45.07986498,34.45,2004Z
2004-04-19,44.87049551,45.43317597,44.81815314,44.92283788,34.33,2004Z
2004-04-20,44.8835811,44.92283788,44.29472945,44.51718452,34.02,2004Z
2004-04-21,44.22930149,44.45175656,43.70587781,43.81056254,33.48,2004Z
2004-04-22,43.77130577,45.14529294,43.77130577,44.84432432,34.27,2004Z
2004-04-23,44.81815314,44.92283788,44.46484215,44.68729722,34.15,2004Z
2004-04-26,45.14529294,45.34157683,44.75272518,45.24997768,34.58,2004Z
2004-04-27,45.19763531,45.99585643,45.14529294,45.94351406,35.11,2004Z
2004-04-28,45.91734288,46.58470808,45.40700479,45.73414459,34.95,2004Z
2004-04-29,45.53786071,45.86500051,45.14529294,45.82574374,35.02,2004Z
2004-04-30,45.93042847,46.51928012,45.90425729,45.83882933,35.03,2004Z
2004-05-03,45.93042847,46.78099196,45.93042847,46.84641992,35.8,2004Z
2004-05-04,46.68939282,47.43527157,46.53236571,47.39601479,36.22,2004Z
2004-05-05,47.44835716,47.95869526,46.78099196,47.8801817,36.59,2004Z
2004-05-06,47.82783934,48.25966388,47.43527157,47.65772664,36.42,2004Z
2004-05-07,47.69698341,48.2204071,47.61846986,48.20732151,36.84,2004Z
2004-05-10,48.20732151,48.20732151,46.58470808,47.23898769,36.1,2004Z
2004-05-11,47.04270381,48.3905198,46.715564,48.52137572,37.08,2004Z
2004-05-12,48.5475469,49.26725447,48.2204071,49.20182651,37.6,2004Z
2004-05-13,49.07097059,49.46353836,48.74383079,49.60747987,37.91,2004Z
2004-05-14,49.60747987,50.05239,49.43736717,50.02621882,38.23,2004Z
2004-05-17,49.84302053,50.37952981,49.33268243,50.26175948,38.41,2004Z
2004-05-18,50.09164678,50.09164678,49.07097059,49.16256974,37.57,2004Z
2004-05-19,49.18874092,50.37952981,48.74383079,50.37952981,38.5,2004Z
2004-05-20,50.32718744,50.60198487,49.7252502,49.73833579,38.01,2004Z
2004-05-21,49.5551375,49.8953629,48.61297486,48.92702908,37.39,2004Z
2004-05-24,48.44286217,50.83752553,48.36434861,50.82443994,38.84,2004Z
2004-05-25,50.70666961,50.96838145,49.98696204,50.24867388,38.4,2004Z
2004-05-26,50.13090356,50.60198487,49.79067816,50.01313323,38.22,2004Z
2004-05-27,49.82993494,50.06547559,48.48211894,48.8877723,37.36,2004Z
2004-05-28,48.5606325,49.64673665,48.5606325,49.48970954,37.82,2004Z
2004-06-01,49.77759257,52.27694067,49.77759257,52.40779659,40.05,2004Z
2004-06-02,52.30311185,52.43396777,50.14398915,49.92153408,38.15,2004Z
2004-06-03,50.01313323,50.78518316,48.15497914,49.34576803,37.71,2004Z
2004-06-04,49.31959684,49.58130868,48.5475469,48.67840283,37.2,2004Z
2004-06-07,48.44286217,48.94011467,47.80166815,49.00554263,37.45,2004Z
2004-06-08,49.09714177,49.33268243,47.30441565,47.52687072,36.32,2004Z
2004-06-09,47.36984361,48.08955118,46.97727585,48.19423592,36.83,2004Z
2004-06-10,48.15497914,49.13639855,47.8932673,49.12331296,37.54,2004Z
2004-06-14,48.83542993,49.00554263,47.95869526,48.25966388,36.88,2004Z
2004-06-15,48.18115032,49.13639855,47.56612749,47.91943848,36.62,2004Z
2004-06-16,47.93252407,48.35126302,47.82783934,48.10263677,36.76,2004Z
2004-06-17,48.19423592,49.59439428,48.19423592,49.45045276,37.79,2004Z
2004-06-18,49.48970954,49.85610612,49.00554263,49.65982224,37.95,2004Z
2004-06-21,49.33268243,49.79067816,48.28583506,48.37743421,36.97,2004Z
2004-06-22,48.3905198,48.96628585,48.15497914,48.92702908,37.39,2004Z
2004-06-23,48.83542993,49.14948414,48.02412322,48.23349269,36.86,2004Z
2004-06-24,48.23349269,48.74383079,48.2204071,48.70457401,37.22,2004Z
2004-06-25,48.69148842,48.7176596,47.98486644,48.27274947,36.89,2004Z
2004-06-28,47.8932673,47.91943848,46.715564,46.99036144,35.91,2004Z
2004-06-29,46.93801907,47.10813177,46.32299624,46.30991065,35.39,2004Z
2004-06-30,46.25756828,47.8932673,46.19214032,47.97178085,36.66,2004Z
2004-07-01,47.78858256,50.05239,47.47452835,49.80376375,38.06,2004Z
2004-07-02,49.7252502,49.92153408,48.94011467,49.33268243,37.7,2004Z
2004-07-06,49.92153408,50.90295349,49.85610612,50.85061112,38.86,2004Z
2004-07-07,50.62815606,50.91603908,49.7252502,50.07856119,38.27,2004Z
2004-07-08,50.19633152,51.29552126,49.79067816,51.37403481,39.26,2004Z
2004-07-09,51.16466534,51.36094922,50.70666961,50.75901198,38.79,2004Z
2004-07-12,50.79826876,51.68808902,50.24867388,50.28793066,38.43,2004Z
2004-07-13,50.14398915,50.51038573,49.65982224,50.15707474,38.33,2004Z
2004-07-14,50.40570099,51.81894494,49.98696204,51.8974585,39.66,2004Z
2004-07-15,51.79277376,51.81894494,51.42637718,51.68808902,39.5,2004Z
2004-07-16,51.66191784,52.73493639,51.36094922,52.2245983,39.91,2004Z
2004-07-19,51.87128731,52.53865251,51.77968817,52.25076948,39.93,2004Z
2004-07-20,52.14608475,52.47322455,51.03380941,51.08615178,39.04,2004Z
2004-07-21,51.03380941,51.75351698,51.00763823,51.37403481,39.26,2004Z
2004-07-22,51.41329159,52.53865251,51.24317889,52.38162541,40.03,2004Z
2004-07-23,52.40779659,52.99664824,52.32928304,52.93122028,40.45,2004Z
2004-07-26,52.94430587,53.12750416,52.23768389,52.5648237,40.17,2004Z
2004-07-27,52.66950843,53.25836008,52.36853981,52.87887791,40.41,2004Z
2004-07-28,52.83962113,54.17435153,52.66950843,54.09583798,41.34,2004Z
2004-07-29,53.91263969,54.14818035,53.25836008,53.87338291,41.17,2004Z
2004-07-30,53.8864685,55.09034298,53.8864685,54.94640147,41.99,2004Z
2004-08-02,54.94640147,55.15577094,54.54074811,55.14268535,42.14,2004Z
2004-08-03,55.01182943,55.81005055,54.94640147,55.81005055,42.65,2004Z
2004-08-04,55.81005055,55.92782088,54.17435153,54.13509476,41.37,2004Z
2004-08-05,54.00423883,55.81005055,53.92572528,55.81005055,42.65,2004Z
2004-08-06,55.74462259,56.20261832,55.2211989,55.54833871,42.45,2004Z
2004-08-09,55.2211989,56.92232588,55.07725739,56.76529878,43.38,2004Z
2004-08-10,56.71295641,56.79146996,55.87547851,56.29421746,43.02,2004Z
2004-08-11,56.26804628,56.79146996,54.8940591,56.67369963,43.31,2004Z
2004-08-12,56.52975812,57.70746141,56.47741575,57.47192076,43.92,2004Z
2004-08-13,57.31489365,59.01602063,57.30180806,58.93750708,45.04,2004Z
2004-08-16,58.93750708,59.29081807,58.36174102,58.5711105,44.76,2004Z
2004-08-17,58.49259694,59.27773247,58.03460122,59.21230451,45.25,2004Z
2004-08-18,59.10761978,59.67030024,58.5580249,59.36933162,45.37,2004Z
2004-08-19,59.53944432,61.10971538,59.36933162,61.04428741,46.65,2004Z
2004-08-20,61.27982807,61.8948509,59.80115616,59.94509767,45.81,2004Z
2004-08-23,59.94509767,60.54703491,58.88516471,59.17304774,45.22,2004Z
2004-08-24,59.17304774,59.2384757,57.51117753,58.17854273,44.46,2004Z
2004-08-25,58.33556984,58.63653846,55.74462259,55.98016325,42.78,2004Z
2004-08-26,56.09793358,56.79146996,54.95948706,55.45673956,42.38,2004Z
2004-08-27,55.37822601,56.07176239,55.2211989,55.84930733,42.68,2004Z
2004-08-30,56.21570391,56.26804628,53.52007192,54.7239464,41.82,2004Z
2004-08-31,54.7239464,54.85480232,53.78178377,54.63234726,41.75,2004Z
2004-09-01,54.71086081,57.57660549,54.69777522,57.11860977,43.65,2004Z
2004-09-02,57.05318181,58.68888083,56.79146996,57.15786654,43.68,2004Z
2004-09-03,57.15786654,57.66820464,56.59518608,57.09243858,43.63,2004Z
2004-09-07,56.58210049,56.68678523,55.54833871,56.28113187,43.01,2004Z
2004-09-08,56.09793358,56.726042,55.15577094,55.63993785,42.52,2004Z
2004-09-09,55.67919463,57.9037453,55.32588364,57.83831734,44.2,2004Z
2004-09-10,57.70746141,58.29631306,55.09034298,55.53525312,42.44,2004Z
2004-09-13,55.60068108,57.31489365,55.60068108,56.73912759,43.36,2004Z
2004-09-14,56.73912759,57.87757411,56.52975812,57.40649279,43.87,2004Z
2004-09-15,57.44574957,58.5580249,56.13719036,56.3989022,43.1,2004Z
2004-09-16,56.66061404,57.21020891,55.54833871,56.94849707,43.52,2004Z
2004-09-17,57.05318181,59.21230451,56.98775385,58.91133589,45.02,2004Z
2004-09-20,59.27773247,59.74881379,58.29631306,59.65721465,45.59,2004Z
2004-09-21,59.53944432,60.84800353,59.27773247,60.4030934,46.16,2004Z
2004-09-22,60.32457985,62.54913051,60.062868,62.26124749,47.58,2004Z
2004-09-23,62.24816189,63.13798216,61.30599926,62.45753137,47.73,2004Z
2004-09-24,62.28741867,63.0725542,61.82942294,62.91552709,48.08,2004Z
2004-09-27,62.87627032,64.11940157,62.67998643,64.02780243,48.93,2004Z
2004-09-28,64.02780243,65.14007776,63.92311769,64.36802782,49.19,2004Z
2004-09-29,64.34185664,64.83910914,62.67998643,64.00163124,48.91,2004Z
2004-09-30,63.85768973,64.83910914,63.5698067,64.39419901,49.21,2004Z
2004-10-01,64.35494223,65.10082098,63.85768973,65.02230743,49.69,2004Z
2004-10-04,64.77368118,64.83910914,64.18482953,64.78676677,49.51,2004Z
2004-10-05,64.70825322,66.54023612,64.66899644,66.26543869,50.64,2004Z
2004-10-06,66.30469546,67.58708349,65.82052855,67.43005639,51.53,2004Z
2004-10-07,67.45622757,68.69935883,67.29920047,68.35913343,52.24,2004Z
2004-10-08,68.17593514,69.35363843,67.39079961,69.27512488,52.94,2004Z
2004-10-11,69.27512488,69.94249008,68.83021475,69.79854857,53.34,2004Z
2004-10-12,69.64152146,70.81922476,68.17593514,68.28061988,52.18,2004Z
2004-10-13,68.17593514,70.00791804,66.9066327,69.53683672,53.14,2004Z
2004-10-14,69.48449436,70.85848153,68.96107067,70.7407112,54.06,2004Z
2004-10-15,70.59676969,70.72762561,69.68077824,70.62294087,53.97,2004Z
2004-10-18,70.62294087,71.22487811,68.17593514,69.14426896,52.84,2004Z
2004-10-19,69.10501218,69.14426896,67.97965126,68.88255712,52.64,2004Z
2004-10-20,68.86947152,71.421162,68.79095797,71.19870693,54.41,2004Z
2004-10-21,71.01550864,71.90532891,70.67528324,71.27722048,54.47,2004Z
2004-10-22,71.31647726,72.62503647,71.2510493,72.19321193,55.17,2004Z
2004-10-25,72.03618483,72.84749154,70.92390949,71.36881963,54.54,2004Z
2004-10-26,71.30339167,72.29789667,70.46591377,72.19321193,55.17,2004Z
2004-10-27,72.20629752,72.82132036,68.17593514,68.64701646,52.46,2004Z
2004-10-28,68.63393087,69.09192659,66.50097934,66.63183527,50.92,2004Z
2004-10-29,66.54023612,67.78336738,66.04298362,67.73102501,51.76,2004Z
2004-11-01,67.80953856,68.69935883,64.51196934,65.59807349,50.13,2004Z
2004-11-02,65.67658704,65.97755566,64.83910914,64.93070829,49.62,2004Z
2004-11-03,64.91762269,66.99823185,63.66140585,66.5794929,50.88,2004Z
2004-11-04,66.5794929,66.81503356,63.79226177,63.88386091,48.82,2004Z
2004-11-05,63.87077532,65.03539302,63.20341012,64.91762269,49.61,2004Z
2004-11-08,64.9045371,64.9045371,63.59597789,64.2371719,49.09,2004Z
2004-11-09,64.14557276,64.68208203,61.76399498,61.98645005,47.37,2004Z
2004-11-10,61.96027887,64.11940157,61.44994077,63.93620328,48.86,2004Z
2004-11-11,63.85768973,63.98854565,61.63313906,62.05187801,47.42,2004Z
2004-11-12,62.22199071,62.87627032,61.63313906,61.92102209,47.32,2004Z
2004-11-15,61.04491452,62.03406823,60.33837616,61.75145288,43.7,2005Z
2004-11-16,61.20035296,61.99167593,60.76229917,60.73403764,42.98,2005Z
2004-11-17,60.69164534,61.82210672,60.60686073,61.85036825,43.77,2005Z
2004-11-18,61.46883754,61.80797595,60.69164534,60.73403764,42.98,2005Z
2004-11-19,61.12969912,65.84937538,60.96012992,63.23518344,44.75,2005Z
2004-11-22,63.16452961,63.44714495,63.02322193,63.09387577,44.65,2005Z
2004-11-23,63.06561424,65.00152935,62.88191426,63.92759104,45.24,2005Z
2004-11-24,63.71562953,64.718914,62.74060659,64.22433715,45.45,2005Z
2004-11-29,64.15368331,65.00152935,64.15368331,64.94500628,45.96,2005Z
2004-11-30,64.86022168,65.92002922,64.53521403,64.81782938,45.87,2005Z
2004-12-01,64.81782938,64.81782938,61.32752986,61.21448373,43.32,2005Z
2004-12-02,61.61014521,61.87862979,58.92529943,59.05247634,41.79,2005Z
2004-12-03,59.27856861,59.27856861,57.93614572,58.27528414,41.24,2005Z
2004-12-06,58.47311488,59.34922245,58.41659181,58.88290713,41.67,2005Z
2004-12-07,58.95356097,58.95356097,57.44156887,57.37091503,40.6,2005Z
2004-12-08,57.37091503,58.17636877,56.33936903,57.97853803,41.03,2005Z
2004-12-09,57.93614572,58.71333792,57.93614572,58.67094562,41.52,2005Z
2004-12-10,58.61442255,59.17965324,56.66437667,57.00351509,40.34,2005Z
2004-12-13,56.66437667,58.0774534,56.66437667,57.66766115,40.81,2005Z
2004-12-14,57.79483805,58.0350611,57.65353038,57.99266879,41.04,2005Z
2004-12-15,57.93614572,60.6209915,57.93614572,60.33837616,42.7,2005Z
2004-12-16,60.43729153,60.50794536,58.64268409,59.98510698,42.45,2005Z
2004-12-17,60.47968383,61.96341439,60.46555306,62.06232976,43.92,2005Z
2004-12-20,61.72319135,61.72319135,60.47968383,61.03078375,43.19,2005Z
2004-12-21,60.55033767,61.32752986,60.55033767,60.84708378,43.06,2005Z
2004-12-22,60.05576081,61.04491452,58.8546456,59.34922245,42.0,2005Z
2004-12-23,59.36335322,59.49053012,58.8546456,59.32096092,41.98,2005Z
2004-12-27,57.51222271,57.79483805,56.94699202,56.6078536,40.06,2005Z
2004-12-28,56.59372284,57.44156887,56.59372284,57.18721506,40.47,2005Z
2004-12-29,57.37091503,59.13726094,57.01764585,59.25030708,41.93,2005Z
2004-12-30,58.78399176,58.81225329,58.0774534,58.9394302,41.71,2005Z
2005-01-03,58.9394302,58.9394302,56.94699202,57.76657652,40.88,2005Z
2005-01-04,57.76657652,59.63183779,57.35678427,59.63183779,42.2,2005Z
2005-01-05,59.27856861,59.32096092,58.21876107,58.79812253,41.61,2005Z
2005-01-06,58.78399176,61.04491452,58.14810723,61.04491452,43.2,2005Z
2005-01-07,60.67751457,61.18622219,60.19706848,60.63512227,42.91,2005Z
2005-01-10,60.79056071,62.45799124,60.79056071,60.31011462,42.68,2005Z
2005-01-11,60.47968383,61.11556836,60.05576081,60.79056071,43.02,2005Z
2005-01-12,60.76229917,61.53949137,60.47968383,61.46883754,43.5,2005Z
2005-01-13,61.51122984,63.58845262,61.3981837,63.37649112,44.85,2005Z
2005-01-14,63.16452961,63.94172181,63.09387577,63.94172181,45.25,2005Z
2005-01-18,64.64826017,65.05805242,63.58845262,64.32325252,45.52,2005Z
2005-01-19,62.74060659,64.36564482,62.74060659,63.687368,45.07,2005Z
2005-01-20,63.50366802,63.51779879,62.52864508,63.27757574,44.78,2005Z
2005-01-21,63.56019109,65.21349086,63.19279114,64.97326781,45.98,2005Z
2005-01-24,64.97326781,65.67980618,64.43629866,65.38306007,46.27,2005Z
2005-01-25,65.4113216,66.55591375,65.00152935,66.66895988,47.18,2005Z
2005-01-26,66.42873684,66.62656758,65.00152935,65.96242152,46.68,2005Z
2005-01-27,66.1885138,66.76787526,65.99068306,65.90589845,46.64,2005Z
2005-01-28,66.04720613,66.04720613,64.36564482,64.36564482,45.55,2005Z
2005-01-31,63.70149876,65.77872155,63.02322193,65.60915234,46.43,2005Z
2005-02-01,65.77872155,65.77872155,65.00152935,64.98739858,45.99,2005Z
2005-02-02,64.98739858,65.21349086,64.5069525,64.45042943,45.61,2005Z
2005-02-03,64.5493448,64.5493448,63.58845262,64.33738329,45.53,2005Z
2005-02-04,64.33738329,64.78956784,64.15368331,64.40803712,45.58,2005Z
2005-02-07,64.26672945,64.26672945,63.37649112,63.53192956,44.96,2005Z
2005-02-08,63.58845262,63.87106797,62.78299889,63.71562953,45.09,2005Z
2005-02-09,63.687368,64.36564482,63.09387577,63.61671416,45.02,2005Z
2005-02-10,63.54606032,64.86022168,63.44714495,65.02979088,46.02,2005Z
2005-02-11,64.80369861,65.21349086,64.57760633,64.84609091,45.89,2005Z
2005-02-14,65.21349086,65.4961062,64.43629866,65.07218319,46.05,2005Z
2005-02-15,65.34066776,65.42545237,65.00152935,64.83196014,45.88,2005Z
2005-02-16,65.22762163,66.48525991,64.78956784,66.20264457,46.85,2005Z
2005-02-17,66.13199073,66.62656758,65.92002922,65.82111385,46.58,2005Z
2005-02-18,66.03307536,66.90918293,66.03307536,66.88092139,47.33,2005Z
2005-02-22,67.26245211,69.80599021,67.14940597,69.53750564,49.21,2005Z
2005-02-23,69.17010569,69.63642101,68.67552883,69.43859027,49.14,2005Z
2005-02-24,69.52337487,70.18752093,69.24075952,70.06034402,49.58,2005Z
2005-02-25,69.63642101,70.78101315,69.5516364,70.41361321,49.83,2005Z
2005-02-28,70.72449009,71.1484131,70.30056707,71.24732847,50.42,2005Z
2005-03-01,71.1484131,71.64298996,70.3712209,71.57233612,50.65,2005Z
2005-03-02,71.45928998,72.91475901,71.40276691,73.04193591,51.69,2005Z
2005-03-03,73.08432822,74.32783573,72.80171287,73.45172816,51.98,2005Z
2005-03-04,73.38107433,73.83325888,72.84410517,73.69195121,52.15,2005Z
2005-03-07,73.69195121,74.18652806,73.05606668,74.41262034,52.66,2005Z
2005-03-08,74.32783573,76.0235278,73.83325888,75.34525098,53.32,2005Z
2005-03-09,75.18981254,76.30614315,74.89306642,75.55721249,53.47,2005Z
2005-03-10,75.17568177,75.48655865,74.32783573,74.73762798,52.89,2005Z
2005-03-11,74.63871261,76.0235278,73.64955891,75.95287397,53.75,2005Z
2005-03-14,76.65941233,76.87137384,75.17568177,76.97028921,54.47,2005Z
2005-03-15,77.01268151,77.50725837,76.44745082,77.35181993,54.74,2005Z
2005-03-16,77.09746612,79.62687345,76.58875849,79.59861192,56.33,2005Z
2005-03-17,79.79644266,81.39321936,79.69752729,80.00840417,56.62,2005Z
2005-03-18,79.58448115,81.03995018,79.58448115,81.28017322,57.52,2005Z
2005-03-21,81.71822701,81.77475008,80.686681,81.74648854,57.85,2005Z
2005-03-22,81.4638732,81.76061931,80.54537332,80.84211944,57.21,2005Z
2005-03-23,80.40406565,80.47471949,78.00183522,78.62358898,55.64,2005Z
2005-03-24,79.10403506,79.31599657,78.21379673,79.0899043,55.97,2005Z
2005-03-28,78.73663512,78.73663512,77.22464302,77.39421223,54.77,2005Z
2005-03-29,77.13985842,77.50725837,76.0235278,77.06920458,54.54,2005Z
2005-03-30,77.11159688,77.43660453,75.8115663,77.60617374,54.92,2005Z
2005-03-31,77.64856604,80.40406565,77.64856604,79.98014263,56.6,2005Z
2005-04-01,79.62687345,83.08891143,79.55621962,82.84868839,58.63,2005Z
2005-04-04,82.84868839,84.36068048,82.66498841,83.08891143,58.8,2005Z
2005-04-05,82.91934222,83.01825759,81.74648854,81.81714238,57.9,2005Z
2005-04-06,81.52039626,82.31171923,80.78559637,81.42148089,57.62,2005Z
2005-04-07,81.42148089,82.3682423,78.77902742,79.2594735,56.09,2005Z
2005-04-08,79.14642737,79.30186581,77.93118138,78.439889,55.51,2005Z
2005-04-11,78.00183522,78.84968125,77.01268151,79.0899043,55.97,2005Z
2005-04-12,78.92033509,79.27360427,76.87137384,77.04094305,54.52,2005Z
2005-04-13,77.08333535,77.08333535,75.17568177,75.44416635,53.39,2005Z
2005-04-14,75.59960479,76.16483548,74.89306642,75.96700474,53.76,2005Z
2005-04-15,75.9811355,76.12244318,74.89306642,75.13328947,53.17,2005Z
2005-04-18,74.46914341,75.17568177,73.69195121,74.07348192,52.42,2005Z
2005-04-19,74.10174346,77.15398918,74.05935116,76.95615844,54.46,2005Z
2005-04-20,77.01268151,78.42575824,76.87137384,78.24205826,55.37,2005Z
2005-04-21,77.86052755,79.27360427,77.64856604,79.2170812,56.06,2005Z
2005-04-22,79.27360427,80.96929634,79.11816583,80.50298102,56.97,2005Z
2005-04-25,80.75733483,81.53452703,80.12145031,79.88122726,56.53,2005Z
2005-04-26,79.48556578,79.9094888,78.70837358,79.73991959,56.43,2005Z
2005-04-27,79.66926575,79.72578882,77.01268151,77.01268151,54.5,2005Z
2005-04-28,76.88550461,77.5779122,75.31698944,77.43660453,54.8,2005Z
2005-04-29,77.36595069,77.98770445,75.17568177,75.24633561,53.25,2005Z
2005-05-02,74.96372026,76.73006617,74.56805878,76.82898154,54.37,2005Z
2005-05-03,76.68767387,76.74419693,74.89306642,74.96372026,53.05,2005Z
2005-05-04,74.97785103,76.37679699,74.04522039,75.79743553,53.64,2005Z
2005-05-05,75.88222013,76.16483548,74.68110492,76.08005087,53.84,2005Z
2005-05-06,76.16483548,76.54636619,75.67025862,75.83982783,53.67,2005Z
2005-05-09,75.95287397,76.0235278,75.24633561,75.92461243,53.73,2005Z
2005-05-10,76.30614315,76.94202768,75.62786632,76.26375085,53.97,2005Z
2005-05-11,75.88222013,76.05178934,74.61045108,74.68110492,52.85,2005Z
2005-05-12,74.53979724,74.58218954,73.05606668,73.23976666,51.83,2005Z
2005-05-13,73.26802819,73.81912811,72.49083599,73.45172816,51.98,2005Z
